shipment_id,order_date,supplier_id,route_id,product_category,order_value,weight_kg,expected_days,actual_days,delay_days,is_delayed,weather_risk,port_congestion,supplier_issue,demand_spike,transport_mode
1750,2024-08-06,27,12,Textile,182245.67,4466.4,23,24,1,1,0,0,1,0,Road
1751,2024-08-06,27,15,Raw Material,174450.91,1404.0,14,16,2,1,0,0,1,0,Rail
1752,2024-08-06,23,9,Textile,174822.92,4840.1,10,10,0,0,0,0,0,0,Road
1753,2024-08-07,12,6,Packaging,180613.63,2002.7,6,6,0,0,0,0,0,0,Road
1754,2024-08-07,19,5,Raw Material,168333.92,4377.4,13,13,0,0,0,0,0,0,Rail
1755,2024-08-07,20,2,Textile,49366.86,1469.6,16,16,0,0,0,0,0,0,Air
1756,2024-08-08,4,6,Raw Material,86486.12,1612.3,6,6,0,0,0,0,0,0,Road
1757,2024-08-08,21,4,Packaging,189783.66,347.9,21,21,0,0,0,0,0,0,Road
1758,2024-08-08,16,3,Packaging,191232.96,3851.0,6,6,0,0,0,0,0,0,Road
1759,2024-08-09,25,12,Raw Material,155947.41,1937.9,23,23,0,0,0,0,0,0,Road
1760,2024-08-09,19,1,Textile,148223.8,4603.3,8,11,3,1,1,0,0,0,Sea
1761,2024-08-09,23,14,Raw Material,40433.66,2480.8,2,2,0,0,0,0,0,0,Road
1762,2024-08-10,27,7,Packaging,33451.78,4066.0,7,9,2,1,0,0,1,0,Rail
1763,2024-08-10,22,11,Electronics,14373.77,4018.0,23,27,4,1,1,0,0,0,Road
1764,2024-08-10,6,3,Packaging,30552.87,28.8,6,9,3,1,0,1,0,0,Road
1765,2024-08-11,27,5,Packaging,194381.59,40.8,13,16,3,1,0,1,1,0,Rail
1766,2024-08-11,19,2,Textile,39032.44,3249.6,16,16,0,0,0,0,0,0,Air
1767,2024-08-11,29,9,Raw Material,108074.3,1026.6,10,13,3,1,0,0,1,1,Road
1768,2024-08-12,25,1,Raw Material,143118.73,2009.0,8,8,0,0,0,0,0,0,Sea
1769,2024-08-12,17,14,Textile,12647.49,333.7,2,2,0,0,0,0,0,0,Road
1770,2024-08-12,24,9,Packaging,140923.42,4752.6,10,12,2,1,0,0,1,0,Road
1771,2024-08-13,19,3,Packaging,10221.08,4380.6,6,11,5,1,1,1,0,0,Road
1772,2024-08-13,16,13,Electronics,166170.77,4695.8,13,13,0,0,0,0,0,0,Road
1773,2024-08-13,29,11,Raw Material,173936.74,3566.1,23,24,1,1,0,0,1,0,Road
1774,2024-08-14,12,6,Electronics,141254.72,615.6,6,6,0,0,0,0,0,0,Road
1775,2024-08-14,24,13,Electronics,135351.2,3079.0,13,14,1,1,0,0,1,0,Road
1776,2024-08-14,28,11,Packaging,132401.27,4840.0,23,25,2,1,1,0,0,0,Road
1777,2024-08-15,27,11,Textile,77057.09,4799.1,23,27,4,1,1,0,1,0,Road
1778,2024-08-15,28,5,Electronics,147352.39,4834.2,13,15,2,1,0,0,0,1,Rail
1779,2024-08-15,17,1,Electronics,75572.28,2150.2,8,8,0,0,0,0,0,0,Sea
1780,2024-08-16,11,2,Packaging,45531.74,382.4,16,16,0,0,0,0,0,0,Air
1781,2024-08-16,6,3,Textile,97979.28,866.9,6,9,3,1,1,0,0,0,Road
1782,2024-08-16,1,5,Textile,176401.06,4630.6,13,13,0,0,0,0,0,0,Rail
1783,2024-08-17,6,10,Raw Material,48258.98,1875.4,13,15,2,1,0,1,0,0,Air
1784,2024-08-17,16,3,Raw Material,132618.77,505.7,6,7,1,1,1,0,0,0,Road
1785,2024-08-17,26,11,Packaging,85964.47,2401.5,23,23,0,0,0,0,0,0,Road
1786,2024-08-18,11,4,Packaging,155670.36,1884.3,21,21,0,0,0,0,0,0,Road
1787,2024-08-18,15,8,Raw Material,150929.0,4831.0,17,20,3,1,1,0,0,0,Sea
1788,2024-08-18,30,6,Raw Material,166240.27,2795.3,6,6,0,0,0,0,0,0,Road
1789,2024-08-19,22,7,Electronics,62163.82,3641.6,7,8,1,1,1,0,0,0,Rail
1790,2024-08-19,21,9,Packaging,48120.62,1335.8,10,10,0,0,0,0,0,0,Road
1791,2024-08-19,19,13,Electronics,122894.11,917.5,13,14,1,1,0,0,0,1,Road
1792,2024-08-20,10,12,Textile,188719.44,972.1,23,27,4,1,1,0,0,0,Road
1793,2024-08-20,17,12,Electronics,127446.58,1789.5,23,23,0,0,0,0,0,0,Road
1794,2024-08-20,17,13,Raw Material,96492.78,642.8,13,16,3,1,1,0,0,0,Road
1795,2024-08-21,24,10,Packaging,72200.86,827.2,13,17,4,1,0,0,1,1,Air
1796,2024-08-21,30,12,Textile,38437.35,1906.9,23,25,2,1,0,0,0,1,Road
1797,2024-08-21,17,10,Textile,157739.27,4032.4,13,20,7,1,1,1,0,0,Air
1798,2024-08-22,9,6,Textile,140296.79,3353.8,6,8,2,1,0,0,0,1,Road
1799,2024-08-22,30,11,Electronics,80208.64,66.6,23,27,4,1,1,0,0,0,Road
1800,2024-08-22,13,11,Textile,50734.08,4095.9,23,23,0,0,0,0,0,0,Road
1801,2024-08-23,15,4,Raw Material,171256.89,3683.1,21,21,0,0,0,0,0,0,Road
1802,2024-08-23,6,1,Textile,17978.86,1514.6,8,9,1,1,0,0,0,1,Sea
1803,2024-08-23,13,10,Textile,82410.63,1281.1,13,13,0,0,0,0,0,0,Air
1804,2024-08-24,16,14,Raw Material,65892.92,4237.4,2,3,1,1,1,0,0,0,Road
1805,2024-08-24,26,8,Textile,118830.48,2290.0,17,17,0,0,0,0,0,0,Sea
1806,2024-08-24,29,10,Electronics,7412.47,3153.7,13,16,3,1,0,0,1,0,Air
1807,2024-08-25,30,12,Packaging,95166.45,2751.7,23,26,3,1,0,1,0,0,Road
1808,2024-08-25,1,9,Textile,98022.12,540.0,10,10,0,0,0,0,0,0,Road
1809,2024-08-25,28,15,Raw Material,183155.34,1148.0,14,14,0,0,0,0,0,0,Rail
1810,2024-08-26,12,6,Raw Material,126128.75,4039.8,6,6,0,0,0,0,0,0,Road
1811,2024-08-26,18,10,Packaging,26349.27,2566.8,13,21,8,1,1,1,1,0,Air
1812,2024-08-26,10,14,Electronics,78218.47,3986.9,2,7,5,1,0,1,0,1,Road
1813,2024-08-27,25,5,Raw Material,131002.42,3979.1,13,13,0,0,0,0,0,0,Rail
1814,2024-08-27,13,9,Electronics,183829.66,4922.7,10,14,4,1,0,1,0,0,Road
1815,2024-08-27,22,14,Electronics,168446.46,1603.7,2,2,0,0,0,0,0,0,Road
1816,2024-08-28,17,13,Textile,108457.08,228.2,13,13,0,0,0,0,0,0,Road
1817,2024-08-28,16,12,Raw Material,52840.15,3067.9,23,23,0,0,0,0,0,0,Road
1818,2024-08-28,17,10,Electronics,7840.15,1613.5,13,15,2,1,0,1,0,0,Air
1819,2024-08-29,25,9,Raw Material,105091.03,4300.7,10,12,2,1,1,0,0,0,Road
1820,2024-08-29,28,7,Packaging,136191.28,2641.7,7,7,0,0,0,0,0,0,Rail
1821,2024-08-29,13,11,Raw Material,150293.26,2663.5,23,27,4,1,0,1,0,0,Road
1822,2024-08-30,6,10,Raw Material,36837.24,4587.3,13,13,0,0,0,0,0,0,Air
1823,2024-08-30,21,15,Packaging,123268.79,2919.7,14,14,0,0,0,0,0,0,Rail
1824,2024-08-30,2,15,Electronics,183382.02,4464.3,14,17,3,1,1,0,0,0,Rail
1825,2024-08-31,19,8,Raw Material,167397.11,808.7,17,20,3,1,0,1,0,0,Sea
1826,2024-08-31,7,7,Packaging,155014.83,2746.3,7,7,0,0,0,0,0,0,Rail
1827,2024-08-31,8,5,Electronics,46159.31,4011.2,13,18,5,1,0,1,1,0,Rail
1828,2024-09-01,30,14,Electronics,151194.97,1728.0,2,2,0,0,0,0,0,0,Road
1829,2024-09-01,30,14,Packaging,26250.62,890.5,2,5,3,1,1,0,0,0,Road
1830,2024-09-01,29,7,Electronics,117948.26,1731.6,7,9,2,1,0,0,1,1,Rail
1831,2024-09-02,12,2,Packaging,173049.14,1383.3,16,20,4,1,1,0,0,0,Air
1832,2024-09-02,29,14,Raw Material,33684.14,1924.8,2,3,1,1,0,0,1,0,Road
1833,2024-09-02,27,4,Raw Material,131411.98,4734.7,21,25,4,1,1,0,1,1,Road
1834,2024-09-03,9,13,Electronics,29906.07,4762.7,13,15,2,1,0,0,0,1,Road
1835,2024-09-03,29,10,Electronics,78147.43,1006.4,13,22,9,1,1,0,1,1,Air
1836,2024-09-03,26,5,Textile,108866.04,2351.8,13,17,4,1,1,1,0,0,Rail
1837,2024-09-04,20,13,Textile,70609.05,2427.4,13,15,2,1,0,1,0,0,Road
1838,2024-09-04,18,13,Raw Material,178156.21,1860.2,13,19,6,1,1,0,1,0,Road
1839,2024-09-04,15,15,Electronics,127844.31,1584.0,14,14,0,0,0,0,0,0,Rail
1840,2024-09-05,3,13,Textile,153896.05,629.1,13,15,2,1,1,0,0,0,Road
1841,2024-09-05,12,10,Electronics,173459.81,3543.9,13,13,0,0,0,0,0,0,Air
1842,2024-09-05,7,2,Packaging,176860.39,1432.0,16,16,0,0,0,0,0,0,Air
1843,2024-09-06,6,2,Raw Material,171456.4,1873.6,16,17,1,1,0,0,0,1,Air
1844,2024-09-06,13,14,Textile,87671.66,2922.3,2,2,0,0,0,0,0,0,Road
1845,2024-09-06,23,3,Textile,24931.23,2021.9,6,6,0,0,0,0,0,0,Road
1846,2024-09-07,6,11,Electronics,121838.73,782.5,23,25,2,1,0,0,0,1,Road
1847,2024-09-07,23,8,Packaging,113780.22,4026.1,17,21,4,1,1,0,0,0,Sea
1848,2024-09-07,6,8,Raw Material,22876.8,2492.5,17,20,3,1,1,0,0,0,Sea
1849,2024-09-08,23,6,Electronics,114767.83,3023.3,6,6,0,0,0,0,0,0,Road
1850,2024-09-08,21,2,Raw Material,125083.19,3153.4,16,16,0,0,0,0,0,0,Air
1851,2024-09-08,28,1,Electronics,16949.96,3596.5,8,8,0,0,0,0,0,0,Sea
1852,2024-09-09,19,11,Textile,148987.47,3763.6,23,23,0,0,0,0,0,0,Road
1853,2024-09-09,7,6,Packaging,59008.01,1241.1,6,9,3,1,1,0,0,0,Road
1854,2024-09-09,4,9,Textile,167691.9,4232.9,10,12,2,1,0,0,0,1,Road
1855,2024-09-10,14,1,Packaging,54931.19,2347.7,8,8,0,0,0,0,0,0,Sea
1856,2024-09-10,15,14,Packaging,42722.66,1388.6,2,4,2,1,0,0,0,1,Road
1857,2024-09-10,17,3,Packaging,70710.05,3536.2,6,9,3,1,1,0,0,0,Road
1858,2024-09-11,5,14,Textile,146802.0,3818.1,2,3,1,1,1,0,0,0,Road
1859,2024-09-11,8,14,Textile,183045.72,3765.9,2,4,2,1,1,0,1,0,Road
1860,2024-09-11,23,15,Electronics,195671.2,3537.2,14,14,0,0,0,0,0,0,Rail
1861,2024-09-12,30,10,Textile,32139.4,2981.3,13,13,0,0,0,0,0,0,Air
1862,2024-09-12,15,14,Textile,12074.33,3584.7,2,3,1,1,0,0,0,1,Road
1863,2024-09-12,7,1,Raw Material,123132.54,4228.7,8,10,2,1,1,0,0,0,Sea
1864,2024-09-13,12,8,Electronics,173933.91,3466.9,17,17,0,0,0,0,0,0,Sea
1865,2024-09-13,1,2,Textile,111480.42,1275.4,16,16,0,0,0,0,0,0,Air
1866,2024-09-13,3,15,Raw Material,121661.52,1672.0,14,14,0,0,0,0,0,0,Rail
1867,2024-09-14,1,11,Textile,9519.7,3917.4,23,23,0,0,0,0,0,0,Road
1868,2024-09-14,21,5,Electronics,122474.62,1086.7,13,13,0,0,0,0,0,0,Rail
1869,2024-09-14,27,7,Raw Material,68492.01,2516.2,7,12,5,1,1,0,1,0,Rail
1870,2024-09-15,10,6,Electronics,105768.21,2878.8,6,6,0,0,0,0,0,0,Road
1871,2024-09-15,8,5,Packaging,170050.58,3383.6,13,16,3,1,0,0,1,0,Rail
1872,2024-09-15,29,12,Electronics,90526.95,3075.1,23,27,4,1,0,0,1,1,Road
1873,2024-09-16,5,15,Packaging,162782.0,363.9,14,14,0,0,0,0,0,0,Rail
1874,2024-09-16,1,2,Raw Material,110820.08,2277.8,16,16,0,0,0,0,0,0,Air
1875,2024-09-16,5,4,Textile,105211.2,4766.6,21,22,1,1,1,0,0,0,Road
1876,2024-09-17,17,2,Textile,65524.34,689.3,16,20,4,1,1,0,0,0,Air
1877,2024-09-17,2,11,Electronics,135821.92,1603.3,23,26,3,1,1,0,0,0,Road
1878,2024-09-17,7,7,Electronics,117270.3,2346.1,7,11,4,1,1,0,0,0,Rail
1879,2024-09-18,3,6,Raw Material,166813.9,2178.4,6,6,0,0,0,0,0,0,Road
1880,2024-09-18,19,3,Electronics,98766.65,1589.2,6,7,1,1,0,0,0,1,Road
1881,2024-09-18,11,3,Electronics,22690.95,3979.9,6,6,0,0,0,0,0,0,Road
1882,2024-09-19,12,13,Textile,186563.61,4656.0,13,13,0,0,0,0,0,0,Road
1883,2024-09-19,19,8,Packaging,75977.93,112.8,17,17,0,0,0,0,0,0,Sea
1884,2024-09-19,16,14,Raw Material,164159.09,573.9,2,5,3,1,1,0,0,0,Road
1885,2024-09-20,18,12,Raw Material,190175.93,3370.8,23,26,3,1,0,0,1,0,Road
1886,2024-09-20,18,5,Raw Material,36634.25,3121.7,13,14,1,1,0,0,1,0,Rail
1887,2024-09-20,14,14,Packaging,28982.16,751.2,2,10,8,1,1,1,0,0,Road
1888,2024-09-21,20,2,Packaging,147664.41,4970.7,16,16,0,0,0,0,0,0,Air
1889,2024-09-21,21,13,Packaging,62616.46,184.9,13,15,2,1,0,1,0,0,Road
1890,2024-09-21,13,5,Packaging,155929.41,4509.2,13,20,7,1,0,1,0,0,Rail
1891,2024-09-22,11,10,Textile,26021.41,3676.4,13,13,0,0,0,0,0,0,Air
1892,2024-09-22,11,13,Raw Material,134160.21,4614.9,13,19,6,1,0,1,0,0,Road
1893,2024-09-22,5,13,Electronics,198416.99,4235.6,13,13,0,0,0,0,0,0,Road
1894,2024-09-23,25,13,Electronics,89701.58,1709.5,13,17,4,1,0,1,0,0,Road
1895,2024-09-23,16,9,Packaging,95535.55,1214.6,10,10,0,0,0,0,0,0,Road
1896,2024-09-23,3,5,Raw Material,153909.06,2695.4,13,13,0,0,0,0,0,0,Rail
1897,2024-09-24,4,5,Packaging,193802.09,3690.8,13,13,0,0,0,0,0,0,Rail
1898,2024-09-24,2,8,Electronics,157718.66,2459.0,17,26,9,1,1,1,0,0,Sea
1899,2024-09-24,5,7,Packaging,137236.19,693.7,7,7,0,0,0,0,0,0,Rail
1900,2024-09-25,12,9,Electronics,63910.11,704.2,10,10,0,0,0,0,0,0,Road
1901,2024-09-25,11,12,Electronics,146579.21,4314.2,23,23,0,0,0,0,0,0,Road
1902,2024-09-25,14,9,Raw Material,73726.69,2814.7,10,10,0,0,0,0,0,0,Road
1903,2024-09-26,19,10,Raw Material,6837.69,3388.4,13,13,0,0,0,0,0,0,Air
1904,2024-09-26,23,14,Electronics,45908.78,40.2,2,2,0,0,0,0,0,0,Road
1905,2024-09-26,21,10,Textile,25195.93,1191.2,13,13,0,0,0,0,0,0,Air
1906,2024-09-27,5,11,Textile,195463.53,2316.6,23,23,0,0,0,0,0,0,Road
1907,2024-09-27,11,8,Textile,100604.45,3163.2,17,17,0,0,0,0,0,0,Sea
1908,2024-09-27,30,5,Electronics,65121.72,4071.5,13,15,2,1,0,1,0,0,Rail
1909,2024-09-28,14,7,Raw Material,129875.87,3619.9,7,11,4,1,1,0,0,0,Rail
1910,2024-09-28,12,12,Textile,50947.21,2034.7,23,34,11,1,1,1,0,1,Road
1911,2024-09-28,15,1,Textile,49544.31,1660.3,8,9,1,1,0,0,0,1,Sea
1912,2024-09-29,11,9,Packaging,109724.73,4566.6,10,17,7,1,0,1,0,0,Road
1913,2024-09-29,24,14,Packaging,197121.39,1491.8,2,9,7,1,0,1,1,0,Road
1914,2024-09-29,7,10,Raw Material,35959.82,2845.0,13,16,3,1,1,0,0,0,Air
1915,2024-09-30,28,12,Electronics,141821.6,4478.7,23,23,0,0,0,0,0,0,Road
1916,2024-09-30,10,10,Packaging,103410.03,4256.2,13,15,2,1,1,0,0,0,Air
1917,2024-09-30,12,15,Textile,27731.01,2540.7,14,15,1,1,0,0,0,1,Rail
1918,2024-10-01,12,5,Packaging,182729.31,2607.4,13,13,0,0,0,0,0,0,Rail
1919,2024-10-01,26,10,Textile,150776.93,2288.7,13,13,0,0,0,0,0,0,Air
1920,2024-10-01,20,13,Packaging,116315.56,3449.4,13,13,0,0,0,0,0,0,Road
1921,2024-10-02,3,3,Textile,78189.79,1321.3,6,6,0,0,0,0,0,0,Road
1922,2024-10-02,24,6,Textile,121406.26,626.8,6,12,6,1,0,1,1,0,Road
1923,2024-10-02,26,8,Textile,152449.88,4104.6,17,19,2,1,1,0,0,0,Sea
1924,2024-10-03,27,11,Textile,154165.79,1490.9,23,26,3,1,0,0,1,0,Road
1925,2024-10-03,20,5,Raw Material,181259.32,4175.9,13,13,0,0,0,0,0,0,Rail
1926,2024-10-03,3,4,Electronics,165801.95,3265.2,21,26,5,1,1,0,0,1,Road
1927,2024-10-04,18,5,Textile,62159.45,4325.5,13,14,1,1,0,0,1,0,Rail
1928,2024-10-04,2,14,Electronics,171662.98,1354.3,2,2,0,0,0,0,0,0,Road
1929,2024-10-04,14,13,Electronics,17527.09,2239.7,13,13,0,0,0,0,0,0,Road
1930,2024-10-05,11,11,Packaging,79936.49,2888.0,23,23,0,0,0,0,0,0,Road
1931,2024-10-05,19,10,Packaging,70075.88,3068.6,13,16,3,1,1,0,0,0,Air
1932,2024-10-05,30,4,Electronics,64265.87,1417.8,21,21,0,0,0,0,0,0,Road
1933,2024-10-06,23,7,Raw Material,170753.35,4073.2,7,7,0,0,0,0,0,0,Rail
1934,2024-10-06,1,12,Electronics,153975.96,2683.7,23,27,4,1,1,0,0,0,Road
1935,2024-10-06,21,7,Packaging,142996.26,3915.7,7,9,2,1,0,0,0,1,Rail
1936,2024-10-07,2,1,Textile,180207.31,4625.2,8,11,3,1,1,0,0,1,Sea
1937,2024-10-07,16,6,Raw Material,17927.65,3125.4,6,6,0,0,0,0,0,0,Road
1938,2024-10-07,2,8,Textile,77392.3,1128.0,17,24,7,1,1,1,0,0,Sea
1939,2024-10-08,15,5,Packaging,106064.9,4621.8,13,13,0,0,0,0,0,0,Rail
1940,2024-10-08,5,12,Packaging,15531.72,438.1,23,23,0,0,0,0,0,0,Road
1941,2024-10-08,15,3,Raw Material,149058.22,1727.2,6,11,5,1,1,1,0,0,Road
1942,2024-10-09,6,12,Electronics,13098.97,3778.6,23,27,4,1,0,1,0,0,Road
1943,2024-10-09,6,11,Packaging,49157.29,585.6,23,23,0,0,0,0,0,0,Road
1944,2024-10-09,16,14,Raw Material,53777.6,1779.5,2,2,0,0,0,0,0,0,Road
1945,2024-10-10,6,12,Packaging,118846.61,1639.1,23,34,11,1,1,1,0,0,Road
1946,2024-10-10,10,15,Electronics,172086.05,778.1,14,14,0,0,0,0,0,0,Rail
1947,2024-10-10,1,13,Packaging,87380.93,367.5,13,15,2,1,1,0,0,0,Road
1948,2024-10-11,14,13,Electronics,92957.47,4710.2,13,15,2,1,0,0,0,1,Road
1949,2024-10-11,18,9,Textile,190635.22,2913.7,10,12,2,1,0,0,1,1,Road
1950,2024-10-11,1,2,Raw Material,80729.65,3610.2,16,19,3,1,0,1,0,0,Air
1951,2024-10-12,14,6,Electronics,144235.26,2655.2,6,6,0,0,0,0,0,0,Road
1952,2024-10-12,18,2,Raw Material,185324.41,2667.0,16,20,4,1,0,1,1,0,Air
1953,2024-10-12,3,1,Electronics,59191.57,3772.8,8,17,9,1,0,1,0,1,Sea
1954,2024-10-13,25,12,Electronics,59125.38,3587.8,23,23,0,0,0,0,0,0,Road
1955,2024-10-13,20,3,Packaging,174142.27,4625.2,6,11,5,1,1,0,0,1,Road
1956,2024-10-13,13,1,Electronics,139956.54,1520.2,8,8,0,0,0,0,0,0,Sea
1957,2024-10-14,26,9,Electronics,90231.53,589.4,10,10,0,0,0,0,0,0,Road
1958,2024-10-14,4,10,Textile,126739.71,761.0,13,13,0,0,0,0,0,0,Air
1959,2024-10-14,5,3,Textile,166987.09,4063.6,6,6,0,0,0,0,0,0,Road
1960,2024-10-15,23,6,Packaging,67345.48,2436.3,6,8,2,1,1,0,0,0,Road
1961,2024-10-15,29,8,Electronics,54284.44,2820.3,17,23,6,1,0,1,1,0,Sea
1962,2024-10-15,28,8,Raw Material,71488.02,145.4,17,17,0,0,0,0,0,0,Sea
1963,2024-10-16,24,3,Textile,70785.56,906.4,6,9,3,1,0,0,1,0,Road
1964,2024-10-16,6,6,Textile,97599.52,3769.8,6,6,0,0,0,0,0,0,Road
1965,2024-10-16,2,14,Electronics,163694.1,2901.0,2,2,0,0,0,0,0,0,Road
1966,2024-10-17,3,2,Packaging,168701.97,1629.3,16,16,0,0,0,0,0,0,Air
1967,2024-10-17,25,3,Textile,195663.19,1662.3,6,13,7,1,0,1,0,0,Road
1968,2024-10-17,2,6,Packaging,127948.82,2729.8,6,11,5,1,0,1,0,0,Road
1969,2024-10-18,2,1,Raw Material,152052.95,1537.5,8,14,6,1,0,1,0,0,Sea
1970,2024-10-18,22,6,Packaging,183756.4,2638.9,6,6,0,0,0,0,0,0,Road
1971,2024-10-18,30,14,Raw Material,142792.18,2987.4,2,2,0,0,0,0,0,0,Road
1972,2024-10-19,9,1,Textile,129299.17,4348.4,8,8,0,0,0,0,0,0,Sea
1973,2024-10-19,30,6,Packaging,58500.77,4099.1,6,9,3,1,1,0,0,0,Road
1974,2024-10-19,16,1,Textile,6538.88,2092.3,8,8,0,0,0,0,0,0,Sea
1975,2024-10-20,29,11,Packaging,11631.6,1174.6,23,24,1,1,0,0,1,0,Road
1976,2024-10-20,19,7,Raw Material,144114.27,818.3,7,7,0,0,0,0,0,0,Rail
1977,2024-10-20,23,5,Textile,117295.5,4441.8,13,14,1,1,1,0,0,0,Rail
1978,2024-10-21,11,15,Textile,72890.94,1538.0,14,14,0,0,0,0,0,0,Rail
1979,2024-10-21,1,13,Textile,37055.55,4454.4,13,13,0,0,0,0,0,0,Road
1980,2024-10-21,23,2,Packaging,121401.4,1902.4,16,16,0,0,0,0,0,0,Air
1981,2024-10-22,26,1,Electronics,77500.17,2077.0,8,8,0,0,0,0,0,0,Sea
1982,2024-10-22,8,7,Electronics,150217.91,1056.7,7,8,1,1,0,0,1,0,Rail
1983,2024-10-22,24,3,Electronics,69226.53,2201.9,6,9,3,1,0,0,1,0,Road
1984,2024-10-23,28,7,Raw Material,106966.24,1101.6,7,9,2,1,1,0,0,0,Rail
1985,2024-10-23,23,11,Packaging,136290.53,1116.0,23,23,0,0,0,0,0,0,Road
1986,2024-10-23,23,5,Packaging,34903.36,3114.7,13,15,2,1,1,0,0,0,Rail
1987,2024-10-24,27,4,Raw Material,159195.83,2348.9,21,22,1,1,0,0,1,0,Road
1988,2024-10-24,22,13,Textile,34590.09,2448.3,13,13,0,0,0,0,0,0,Road
1989,2024-10-24,13,5,Packaging,100848.51,3741.5,13,19,6,1,1,1,0,0,Rail
1990,2024-10-25,6,9,Raw Material,153393.18,1816.5,10,11,1,1,0,0,0,1,Road
1991,2024-10-25,18,15,Textile,68812.3,537.1,14,16,2,1,0,0,1,0,Rail
1992,2024-10-25,29,7,Packaging,161005.53,4686.9,7,12,5,1,1,0,1,0,Rail
1993,2024-10-26,1,6,Electronics,133908.1,988.8,6,6,0,0,0,0,0,0,Road
1994,2024-10-26,28,5,Textile,172479.89,3301.9,13,13,0,0,0,0,0,0,Rail
1995,2024-10-26,27,3,Packaging,158497.91,3732.9,6,7,1,1,0,0,1,0,Road
1996,2024-10-27,20,3,Electronics,115241.11,1842.7,6,7,1,1,0,0,0,1,Road
1997,2024-10-27,1,13,Packaging,97079.8,980.3,13,13,0,0,0,0,0,0,Road
1998,2024-10-27,20,1,Textile,161259.74,2581.2,8,8,0,0,0,0,0,0,Sea
1999,2024-10-28,3,10,Electronics,109323.94,1450.8,13,13,0,0,0,0,0,0,Air
2000,2024-10-28,20,13,Packaging,86533.28,4530.3,13,13,0,0,0,0,0,0,Road
